,material_id,band_gap,is_gap_direct,symmetry.crystal_system
568,mp-bmlab,0.9488000000000001,False,triclinic
569,mp-bgkwx,6.3335,False,orthorhombic
570,mp-cqesv,1.4598,True,hexagonal
571,mp-ctuzv,0.19010000000000002,False,monoclinic
572,mp-csxca,3.982699999999999,False,orthorhombic
573,mp-cryee,5.111499999999999,True,trigonal
574,mp-cagt,5.0623,True,tetragonal
575,mp-cpiaj,0.31960000000000005,False,monoclinic
576,mp-cpqul,2.5052,False,trigonal
577,mp-ctaoj,0.040699999999999,False,triclinic
578,mp-cvpaj,1.0647,False,orthorhombic
579,mp-chrnh,1.3122999999999991,True,trigonal
580,mp-cphyb,4.8485,False,triclinic
581,mp-cpxke,5.7600999999999996,True,orthorhombic
582,mp-botg,5.009,False,monoclinic
583,mp-cdzg,4.9076,False,triclinic
584,mp-bfnnu,5.0615,False,triclinic
585,mp-bfovr,4.9269,False,triclinic
586,mp-bfpry,5.2535,False,triclinic
587,mp-bfwsa,5.2187,True,monoclinic
588,mp-bfxgm,5.2041,False,monoclinic
589,mp-bjpaq,4.9764,False,triclinic
590,mp-bjpas,5.2193,False,triclinic
591,mp-bjpau,4.6615,False,triclinic
592,mp-bjpqx,4.8633,True,monoclinic
593,mp-bjpru,4.7202,True,triclinic
594,mp-bjpsg,4.8775,True,triclinic
595,mp-bjptn,4.3037,True,triclinic
596,mp-bjqdt,4.5901,True,monoclinic
597,mp-bjqdu,4.614999999999999,False,monoclinic
598,mp-bjqeo,4.3399,False,triclinic
599,mp-bjqex,4.9129000000000005,True,triclinic
600,mp-bjqqw,4.8834,False,triclinic
601,mp-bjqrn,4.9443,False,triclinic
602,mp-bjqrr,4.9639,False,triclinic
603,mp-bjqsx,4.0092,False,monoclinic
604,mp-bjqta,4.994499999999999,False,monoclinic
605,mp-bjqtl,3.8282,True,triclinic
606,mp-bjqua,5.041799999999999,False,triclinic
607,mp-bjqub,4.697299999999999,False,monoclinic
608,mp-bjque,4.5759,False,triclinic
609,mp-bjqug,4.9816,False,triclinic
610,mp-bjqui,4.747599999999999,False,triclinic
611,mp-bjqwu,3.8913,True,triclinic
612,mp-bjqxn,4.8222000000000005,True,monoclinic
613,mp-bjqyf,4.7793,False,orthorhombic
614,mp-bjqzf,3.8335999999999992,True,monoclinic
615,mp-bjrac,4.238399999999999,True,triclinic
616,mp-bsgna,5.1686,True,monoclinic
617,mp-cebnx,5.8109,False,orthorhombic
618,mp-bmgps,1.7285,True,monoclinic
619,mp-bfqix,3.346599999999999,False,hexagonal
620,mp-bfovc,0.11040000000000001,False,trigonal
621,mp-crdlv,0.003,False,cubic
622,mp-cpibk,0.059699999999999004,False,monoclinic
623,mp-chmps,0.1428,False,orthorhombic
624,mp-ckkmx,0.382,False,trigonal
625,mp-cfzyv,5.9631,False,monoclinic
626,mp-usx,5.712400000000001,True,cubic
627,mp-betqj,5.8053,False,monoclinic
628,mp-bfwki,5.5151,False,trigonal
629,mp-csxdk,0.24379999999999902,False,hexagonal
630,mp-bmxvc,1.1219000000000001,False,orthorhombic
631,mp-bgrxh,1.4066,True,orthorhombic
632,mp-bpqpo,0.009300000000000001,True,monoclinic
633,mp-bpjhk,0.3647,False,monoclinic
634,mp-bprga,3.0304,False,triclinic
635,mp-bettk,1.3271,True,orthorhombic
636,mp-ekqss,0.3003,False,orthorhombic
637,mp-chpyi,3.1318,False,monoclinic
638,mp-bqed,2.2265,True,orthorhombic
639,mp-cszyh,3.578499999999999,False,monoclinic
640,mp-cszzr,3.7364,False,monoclinic
641,mp-bqeh,3.4466,False,orthorhombic
642,mp-brhlj,4.326799999999999,False,trigonal
643,mp-cpiav,0.06010000000000001,True,trigonal
644,mp-brpov,3.020899999999999,False,orthorhombic
645,mp-bwjbc,3.196799999999999,False,orthorhombic
646,mp-crylq,0.229299999999999,False,orthorhombic
647,mp-brpnc,3.721,False,hexagonal
648,mp-bmlnu,4.052600000000001,True,triclinic
649,mp-evnth,5.323600000000001,False,hexagonal
650,mp-bredv,4.590300000000001,False,orthorhombic
651,mp-brcif,4.519,False,hexagonal
652,mp-ckknn,0.067299999999999,False,hexagonal
653,mp-bqpi,3.1285,False,monoclinic
654,mp-belkg,3.921999999999999,False,triclinic
655,mp-bofjd,4.3438,False,cubic
656,mp-brpbk,2.1445,False,monoclinic
657,mp-btqgx,1.3242,False,triclinic
658,mp-bmlfs,4.199000000000001,False,triclinic
659,mp-brcim,3.9429,False,triclinic
660,mp-cgpql,2.9441,True,trigonal
661,mp-brbq,0.230299999999999,True,triclinic
662,mp-bcwv,3.7134,False,orthorhombic
663,mp-bfwcq,3.7649,False,monoclinic
664,mp-cpxvw,2.2406,True,monoclinic
665,mp-fyklc,5.6638,True,trigonal
666,mp-gnx,6.0272,False,trigonal
667,mp-cpiab,0.356199999999999,False,monoclinic
668,mp-brbug,3.120199999999999,False,trigonal
669,mp-bskli,2.6467,True,orthorhombic
670,mp-cphzz,4.5346,False,monoclinic
671,mp-daequ,1.7529,True,triclinic
672,mp-bcwq,4.6158,False,orthorhombic
673,mp-bevxt,4.5354,False,monoclinic
674,mp-bfwws,4.619,False,orthorhombic
675,mp-cryat,2.7522,False,trigonal
676,mp-bmjmo,2.3255,False,monoclinic
677,mp-befmm,3.6212,True,monoclinic
678,mp-bnrnt,2.6717999999999993,False,triclinic
679,mp-cpzbv,1.9031999999999991,True,hexagonal
680,mp-bgpck,3.441,True,orthorhombic
681,mp-cqfza,5.5664,False,orthorhombic
682,mp-cqdet,1.185,False,monoclinic
683,mp-cqofr,1.3157,True,monoclinic
684,mp-bftbl,2.6364,False,tetragonal
685,mp-bgnpn,2.2404,False,tetragonal
686,mp-crxzj,1.759599999999999,True,hexagonal
687,mp-bryyi,2.662799999999999,False,orthorhombic
688,mp-bnbpl,2.3959,False,triclinic
689,mp-crdhn,2.9874,True,cubic
690,mp-uuh,3.1407,False,cubic
691,mp-csxms,0.1779,False,monoclinic
692,mp-crdfi,2.9128,False,monoclinic
693,mp-bpyv,3.708199999999999,False,monoclinic
694,mp-ccny,2.676,False,cubic
695,mp-iua,2.7262999999999993,False,tetragonal
696,mp-ouj,2.462299999999999,False,cubic
697,mp-ern,2.004699999999999,True,tetragonal
698,mp-fql,1.261099999999999,False,cubic
699,mp-lsf,1.6245,True,tetragonal
700,mp-ctaqf,0.5769000000000001,False,monoclinic
701,mp-jdy,2.9748,True,cubic
702,mp-cryco,0.29800000000000004,False,orthorhombic
703,mp-betyl,0.343199999999999,False,monoclinic
704,mp-brave,0.3186,False,monoclinic
705,mp-cbxv,3.0024,False,cubic
706,mp-cdqz,2.4719,False,monoclinic
707,mp-beelo,0.011800000000000001,False,trigonal
708,mp-beeph,0.0307,False,trigonal
709,mp-bmjoa,2.274700000000001,False,trigonal
710,mp-cqneh,0.008100000000000001,False,monoclinic
711,mp-ckjdn,0.070199999999999,False,orthorhombic
712,mp-ckghi,0.0108,False,orthorhombic
713,mp-ctveb,0.09250000000000001,False,monoclinic
714,mp-czqaj,2.3564,True,cubic
715,mp-cryah,0.13570000000000002,False,trigonal
716,mp-cqowe,0.13339999999999902,False,monoclinic
717,mp-bionn,0.927099999999999,True,orthorhombic
718,mp-bqyll,0.327399999999999,False,orthorhombic
719,mp-bsagf,0.036599999999999,False,monoclinic
720,mp-cpzzs,1.2722,True,hexagonal
721,mp-cnruf,0.12349999999999901,False,cubic
722,mp-biri,0.5594,True,monoclinic
723,mp-ckghr,0.12040000000000001,False,orthorhombic
724,mp-bfsci,0.9716000000000001,False,orthorhombic
725,mp-cryjy,0.30200000000000005,True,monoclinic
726,mp-cryeg,3.0241,False,triclinic
727,mp-cqeep,0.33540000000000003,False,triclinic
728,mp-cqein,0.0478,False,orthorhombic
729,mp-crycg,2.32,False,orthorhombic
730,mp-crycu,2.4514,False,orthorhombic
731,mp-crygn,1.781699999999999,False,triclinic
732,mp-ctrry,1.432599999999999,False,monoclinic
733,mp-jdk,3.826900000000001,False,cubic
734,mp-cuaea,2.7091000000000003,False,monoclinic
735,mp-cswix,0.08170000000000001,False,orthorhombic
736,mp-bzlu,2.5346,False,monoclinic
737,mp-cbyn,2.6289,False,orthorhombic
738,mp-beeuj,0.043799999999999006,False,trigonal
739,mp-beewl,0.5154000000000001,False,trigonal
740,mp-begna,2.8188999999999993,False,monoclinic
741,mp-cpiae,1.982,False,triclinic
742,mp-cqgia,4.0407,False,triclinic
743,mp-ckjzf,0.037799999999999,True,orthorhombic
744,mp-ctuqx,0.017399999999999003,True,orthorhombic
745,mp-cjisd,0.6271000000000001,False,trigonal
746,mp-crddo,2.7318,True,orthorhombic
747,mp-crybc,2.9747,False,orthorhombic
748,mp-crxzl,3.1754,True,monoclinic
749,mp-bkpsc,3.8758,False,monoclinic
750,mp-bfynt,4.0658,True,orthorhombic
751,mp-olb,3.409799999999999,True,monoclinic
752,mp-brdaa,5.8156,False,monoclinic
753,mp-bogmq,4.745100000000001,False,hexagonal
754,mp-bqdtr,4.6417,False,trigonal
755,mp-cqkti,5.3509,True,monoclinic
756,mp-bwjvp,5.574,False,monoclinic
757,mp-csmcm,4.9787,True,monoclinic
758,mp-bpanl,0.020900000000000002,True,monoclinic
759,mp-crynm,1.060499999999999,False,monoclinic
760,mp-cqbhp,4.6645,False,triclinic
761,mp-bolu,2.5631,False,monoclinic
762,mp-cyauc,0.1463,True,triclinic
763,mp-bnasu,0.23550000000000001,True,triclinic
764,mp-bravd,1.346099999999999,True,cubic
765,mp-ckvfp,1.304899999999999,False,cubic
766,mp-lsc,2.0244,False,tetragonal
767,mp-ckuks,0.38209999999999905,False,cubic
768,mp-emw,1.4253999999999991,True,tetragonal
769,mp-lsg,1.1108,True,tetragonal
770,mp-csyms,2.1638,True,orthorhombic
771,mp-ctuwn,0.5063000000000001,False,triclinic
772,mp-daktn,0.6497,True,triclinic
773,mp-ctblp,1.0073,False,cubic
774,mp-bimii,0.5434,False,monoclinic
775,mp-csyje,0.008599999999999,False,orthorhombic
776,mp-cuwep,3.5218,False,monoclinic
777,mp-cvdkt,3.5985,False,tetragonal
778,mp-cvsgq,3.637099999999999,False,trigonal
779,mp-byqs,3.079499999999999,False,monoclinic
780,mp-cdqs,3.205599999999999,False,orthorhombic
781,mp-beefx,3.042099999999999,False,monoclinic
782,mp-beehs,2.923400000000001,False,monoclinic
783,mp-beesh,3.075000000000001,False,monoclinic
784,mp-begwj,3.0811,False,monoclinic
785,mp-behlt,3.2249,False,monoclinic
786,mp-bnext,3.3947,False,cubic
787,mp-ckkco,0.025300000000000003,False,orthorhombic
788,mp-ctatr,0.029999999999999003,False,triclinic
789,mp-ckwqs,0.2338,False,cubic
790,mp-brz,5.853700000000001,True,trigonal
791,mp-cphxb,4.5868,False,monoclinic
792,mp-crxga,2.286,True,trigonal
793,mp-csvno,3.5103,False,triclinic
794,mp-csvnu,3.626,False,triclinic
795,mp-csvny,3.4995,False,triclinic
796,mp-csvoh,4.003399999999999,True,triclinic
797,mp-csvom,3.6741,False,triclinic
798,mp-csvos,3.6405000000000003,True,triclinic
799,mp-csvpd,3.8764000000000003,False,triclinic
800,mp-csvpm,3.4320999999999993,False,triclinic
801,mp-csvpw,3.189599999999999,False,triclinic
802,mp-csvpy,3.8784,False,triclinic
803,mp-csvqf,3.713799999999999,False,triclinic
804,mp-csvqi,3.7617000000000003,True,triclinic
805,mp-csvqp,4.084,False,triclinic
806,mp-csvqw,3.5223999999999993,True,triclinic
807,mp-csvrj,3.9432,True,triclinic
808,mp-csvrm,3.3243,True,triclinic
809,mp-csvrx,2.0628,False,triclinic
810,mp-csvry,3.8673,False,triclinic
811,mp-csvsi,2.9973,False,triclinic
812,mp-csvsk,3.7363,False,triclinic
813,mp-csvsn,3.4465,True,triclinic
814,mp-csvsy,3.846299999999999,False,triclinic
815,mp-csvtn,3.4326,False,triclinic
816,mp-csvto,3.9081,False,triclinic
817,mp-csvua,3.417700000000001,False,triclinic
818,mp-csvub,3.5907,False,triclinic
819,mp-csvuh,3.235299999999999,False,triclinic
820,mp-csvuq,3.727499999999999,False,triclinic
821,mp-csvut,3.9786,False,triclinic
822,mp-csvuu,3.8619,True,triclinic
823,mp-csvvb,3.859700000000001,False,triclinic
824,mp-csvvd,3.1609,False,triclinic
825,mp-csvvs,3.6482,True,triclinic
826,mp-csvvt,3.4702,False,triclinic
827,mp-csvwq,3.2726,False,triclinic
828,mp-csvwx,3.5496,False,triclinic
829,mp-csvzh,3.814899999999999,False,triclinic
830,mp-csvzr,3.4985,False,triclinic
831,mp-csvzz,3.645299999999999,False,triclinic
832,mp-cswae,3.2057,False,triclinic
833,mp-cswat,3.779599999999999,False,monoclinic
834,mp-cswbq,3.110699999999999,False,triclinic
835,mp-cswbt,3.928,True,triclinic
836,mp-cswch,3.264099999999999,False,triclinic
837,mp-cswck,3.4308,True,triclinic
838,mp-cswcs,4.0581,True,triclinic
839,mp-cswcv,3.339299999999999,False,triclinic
840,mp-cswdj,3.4983999999999993,True,triclinic
841,mp-cswfb,1.705699999999999,True,triclinic
842,mp-cszxv,1.384599999999999,True,triclinic
843,mp-cszyc,3.6167,True,triclinic
844,mp-cszzk,0.005099999999999,True,triclinic
845,mp-ctaaa,3.191899999999999,False,triclinic
846,mp-ctaad,3.5091,True,orthorhombic
847,mp-ctaas,3.9999000000000002,True,monoclinic
848,mp-czjsx,0.9567999999999991,False,triclinic
849,mp-cwo,5.313199999999999,True,orthorhombic
850,mp-dis,4.8274,True,orthorhombic
851,mp-fdwji,4.7728,False,hexagonal
852,mp-fubiu,1.4387,False,monoclinic
853,mp-bwes,4.1416,True,monoclinic
854,mp-bwfn,3.199799999999999,False,monoclinic
855,mp-bkixx,0.682299999999999,False,triclinic
856,mp-bkogh,4.2487,True,orthorhombic
857,mp-bmysl,3.3421,True,triclinic
858,mp-bmyvt,3.976099999999999,True,triclinic
859,mp-bmyxd,3.221899999999999,False,triclinic
860,mp-bmzhu,3.1085,True,triclinic
861,mp-bmzjo,3.298499999999999,True,triclinic
862,mp-klc,4.4553,False,monoclinic
863,mp-bpezp,0.049199999999999,False,triclinic
864,mp-bqvqw,4.1714,False,triclinic
865,mp-bqxzl,4.2347,True,orthorhombic
866,mp-bqyel,4.369999999999999,False,monoclinic
867,mp-bqyia,5.6671,False,trigonal
868,mp-bqypg,4.205500000000001,True,monoclinic
869,mp-bqyza,4.2469,True,monoclinic
870,mp-bqzdf,5.4924,True,trigonal
871,mp-bqzpb,4.0029,True,trigonal
872,mp-brgep,4.3139,True,monoclinic
873,mp-bseql,5.5116,False,cubic
874,mp-bsera,5.815900000000001,True,orthorhombic
875,mp-bsmwh,4.978199999999999,True,monoclinic
876,mp-cebzf,4.8054000000000014,False,trigonal
877,mp-kqm,0.28989999999999905,False,tetragonal
878,mp-ckiyt,0.5728,False,orthorhombic
879,mp-ctbfo,0.380399999999999,True,orthorhombic
880,mp-ckfrt,0.19229999999999903,False,orthorhombic
881,mp-cklpw,0.020599999999999,False,orthorhombic
882,mp-boevm,0.31520000000000004,False,orthorhombic
883,mp-boitw,5.5491,False,monoclinic
884,mp-bjgd,5.3986,True,monoclinic
885,mp-cqggx,0.46339999999999903,False,monoclinic
886,mp-crdga,3.667,False,monoclinic
887,mp-bjmx,6.2699,False,hexagonal
888,mp-bildk,5.8945,False,monoclinic
889,mp-crdjw,4.8218,True,monoclinic
890,mp-bojxb,5.2254,True,monoclinic
891,mp-bfrtq,4.7351,False,trigonal
892,mp-cqitp,0.0159,False,monoclinic
893,mp-cpybw,5.2448,True,monoclinic
894,mp-cqnvr,0.004399999999999,False,orthorhombic
895,mp-wcr,5.266,False,monoclinic
896,mp-csyif,0.7301000000000001,False,monoclinic
897,mp-bgka,3.9425,True,orthorhombic
898,mp-ckusw,2.5904,True,orthorhombic
899,mp-crxmh,2.5214,True,monoclinic
900,mp-bmlby,1.9965000000000002,True,orthorhombic
901,mp-bopw,1.686,False,monoclinic
902,mp-cklau,1.016299999999999,False,orthorhombic
903,mp-bmsqf,2.0191,False,triclinic
904,mp-qdq,0.086399999999999,False,orthorhombic
905,mp-cjkfd,2.4329,False,trigonal
906,mp-crxhr,3.0435,False,monoclinic
907,mp-dyc,2.817,True,hexagonal
908,mp-bmyug,2.0693,False,tetragonal
909,mp-bnuiq,1.025,False,triclinic
910,mp-cthcs,0.000299999999999,True,cubic
911,mp-cqbxr,1.801899999999999,True,monoclinic
912,mp-rha,1.8004,False,monoclinic
913,mp-cszxu,0.5859999999999991,True,triclinic
914,mp-ctabf,0.9578000000000001,False,trigonal
915,mp-bmzmu,1.124599999999999,False,tetragonal
916,mp-jho,5.6953,True,orthorhombic
917,mp-cqejf,0.065899999999999,False,monoclinic
918,mp-ckxmr,4.506500000000001,False,monoclinic
919,mp-cpiai,4.2256,True,monoclinic
920,mp-cpikk,4.943,False,monoclinic
921,mp-cqfbo,4.866300000000001,False,monoclinic
922,mp-beuno,4.9851,False,triclinic
923,mp-bnstg,4.9007000000000005,False,monoclinic
924,mp-bpaxc,4.9329,False,monoclinic
925,mp-cqgah,0.9652000000000001,True,orthorhombic
926,mp-bpqtn,3.7039,True,triclinic
927,mp-bqyyd,5.266500000000001,False,monoclinic
928,mp-cpwgj,0.24099999999999902,False,monoclinic
929,mp-cpwha,0.3175,False,monoclinic
930,mp-cpynw,0.0594,False,triclinic
931,mp-cqjir,0.23190000000000002,True,monoclinic
932,mp-bfygk,2.824899999999999,True,orthorhombic
933,mp-cpzas,4.3038,False,monoclinic
934,mp-cpzwj,4.2562,True,monoclinic
935,mp-cqblp,4.2501,False,monoclinic
936,mp-crxkl,4.296,False,triclinic
937,mp-cnwny,3.560799999999999,False,cubic
938,mp-cofun,2.123899999999999,False,cubic
939,mp-cxoqi,0.115999999999999,False,cubic
940,mp-cpiam,4.5025,True,orthorhombic
941,mp-boetf,4.9127,True,monoclinic
942,mp-bogbn,4.1738,True,triclinic
943,mp-fyjfh,2.081,True,triclinic
944,mp-cpiap,1.3101,False,triclinic
945,mp-cszzu,4.1102,True,monoclinic
946,mp-hav,4.8382000000000005,True,orthorhombic
947,mp-hhu,4.992799999999999,False,orthorhombic
948,mp-hmv,5.403799999999999,False,triclinic
949,mp-bklhd,4.0672,False,triclinic
950,mp-obz,5.748799999999999,False,monoclinic
951,mp-oca,5.462099999999999,True,orthorhombic
952,mp-fyjbw,2.3465,True,triclinic
953,mp-ctsgy,1.351599999999999,True,cubic
954,mp-bfxiv,3.9866,False,monoclinic
955,mp-ckjmj,0.5482,False,orthorhombic
956,mp-cklrh,1.026799999999999,False,orthorhombic
957,mp-ckfuk,0.8066,False,orthorhombic
958,mp-ckfye,0.019299999999999002,False,orthorhombic
959,mp-cpway,0.0044999999999990005,False,triclinic
960,mp-bettl,1.4498,False,monoclinic
961,mp-crxiy,1.3221999999999992,True,monoclinic
962,mp-ctabc,0.682999999999999,True,trigonal
963,mp-brqs,1.854,False,monoclinic
964,mp-crdee,2.7781000000000002,False,monoclinic
965,mp-nry,1.046099999999999,False,monoclinic
966,mp-cqfvg,3.4362999999999992,False,orthorhombic
967,mp-bfpyy,3.4929,False,orthorhombic
968,mp-cofva,2.0694,False,cubic
969,mp-bgixf,0.8418000000000001,False,monoclinic
970,mp-cubji,1.033399999999999,True,triclinic
971,mp-cykkh,1.8038999999999992,False,triclinic
972,mp-crxgh,1.7622,False,monoclinic
973,mp-crxhf,2.3718999999999992,False,monoclinic
974,mp-ckkmb,0.987599999999999,False,trigonal
975,mp-ckkmd,0.0444,False,trigonal
976,mp-ckkmf,1.1242,False,trigonal
977,mp-ckkmj,1.538599999999999,False,hexagonal
978,mp-ckkmk,0.027800000000000002,False,hexagonal
979,mp-crxiw,3.5602,True,monoclinic
980,mp-csxfu,1.051399999999999,True,monoclinic
981,mp-ehw,3.845999999999999,False,cubic
982,mp-bypu,3.030299999999999,False,orthorhombic
983,mp-ckkmz,2.6294,False,orthorhombic
984,mp-ckkna,3.0979,False,tetragonal
985,mp-ckkne,0.44880000000000003,False,trigonal
986,mp-ckkng,1.394499999999999,False,trigonal
987,mp-ckknh,0.20389999999999903,False,trigonal
988,mp-ckkni,0.41199999999999903,False,hexagonal
989,mp-crxfq,1.753899999999999,True,monoclinic
990,mp-cszxt,2.956,True,orthorhombic
991,mp-cszzo,1.5436,False,monoclinic
992,mp-heg,2.4934,False,cubic
993,mp-ckwkq,1.378899999999999,False,cubic
994,mp-crxgg,0.8803999999999991,True,monoclinic
995,mp-lsd,2.1529,True,tetragonal
996,mp-lse,1.625099999999999,True,tetragonal
997,mp-ctaaf,0.060700000000000004,True,orthorhombic
998,mp-cqgzp,0.12609999999999902,False,triclinic
999,mp-bulv,0.028900000000000002,True,cubic
1000,mp-crxfy,0.453,False,hexagonal
1001,mp-crdcm,1.7548,False,hexagonal
1002,mp-crxlv,1.8202999999999991,False,hexagonal
1003,mp-cfzyy,3.3606,False,cubic
1004,mp-crdcp,9.999999999976698e-05,True,trigonal
1005,mp-bksoo,1.6320000000000001,True,trigonal
1006,mp-bktuc,1.5753,False,trigonal
1007,mp-bksqg,1.3146,True,orthorhombic
1008,mp-crdll,1.6574,False,monoclinic
1009,mp-brbik,0.2837,False,monoclinic
1010,mp-crxhl,3.8929,False,trigonal
1011,mp-brjou,3.3694,True,monoclinic
1012,mp-crdfb,3.9052000000000002,False,orthorhombic
1013,mp-cfzyw,3.349899999999999,False,cubic
1014,mp-crxfo,3.4096,True,monoclinic
1015,mp-ctxhw,0.040399999999999006,False,monoclinic
1016,mp-crxyx,4.0847,True,trigonal
1017,mp-bmlkr,4.410799999999999,True,orthorhombic
1018,mp-cqbpm,0.0131,False,triclinic
1019,mp-bnsui,5.1585,False,triclinic
1020,mp-bprje,0.48910000000000003,False,triclinic
1021,mp-crdne,0.9378000000000001,True,orthorhombic
1022,mp-cqnfp,0.723299999999999,True,orthorhombic
1023,mp-cqkgq,5.2435,False,orthorhombic
1024,mp-crdou,2.9114,True,hexagonal
1025,mp-cqocm,0.955399999999999,False,orthorhombic
1026,mp-brzju,5.31,False,monoclinic
1027,mp-bnusd,4.978899999999999,False,monoclinic
1028,mp-bqatl,5.3507,False,triclinic
1029,mp-crdok,0.005099999999999,True,monoclinic
1030,mp-cqhey,0.061699999999999006,False,triclinic
1031,mp-cqhcw,5.1093,True,tetragonal
1032,mp-bevjw,5.1871,False,tetragonal
1033,mp-bftid,4.8519,False,tetragonal
1034,mp-bfump,5.157599999999999,False,triclinic
1035,mp-bfupj,5.0114,False,tetragonal
1036,mp-bkkf,5.476000000000001,False,triclinic
1037,mp-cryiv,0.2652,True,orthorhombic
1038,mp-crddn,2.364,False,cubic
1039,mp-cqhou,0.064099999999999,False,orthorhombic
1040,mp-crddv,1.8972,True,orthorhombic
1041,mp-bqlp,2.1166,False,orthorhombic
1042,mp-crydx,2.7875,False,triclinic
1043,mp-buma,5.8172999999999995,False,trigonal
1044,mp-ctapd,0.23459999999999903,True,orthorhombic
1045,mp-ctyht,0.046899999999999005,True,orthorhombic
1046,mp-crygl,4.357800000000001,False,monoclinic
1047,mp-cszxq,3.2355,False,monoclinic
1048,mp-ctabb,3.4532,False,triclinic
1049,mp-bira,2.800199999999999,True,orthorhombic
1050,mp-cjf,1.3154,False,trigonal
1051,mp-qgs,0.13470000000000001,False,orthorhombic
1052,mp-uhb,3.823299999999999,False,orthorhombic
1053,mp-cptca,3.0642,True,monoclinic
1054,mp-bcqe,1.7495,True,monoclinic
1055,mp-chlfc,1.8638,False,monoclinic
1056,mp-chlrc,0.790199999999999,False,monoclinic
1057,mp-cmmoe,0.30509999999999904,False,monoclinic
1058,mp-crymf,0.7703000000000001,False,triclinic
1059,mp-cqnfv,3.862699999999999,True,orthorhombic
1060,mp-crxpj,0.9859999999999991,False,orthorhombic
1061,mp-cqgou,0.871,True,cubic
1062,mp-cryly,1.6362,False,triclinic
1063,mp-crxpq,1.330299999999999,True,trigonal
1064,mp-crxqn,0.6835,False,monoclinic
1065,mp-crxqu,0.396099999999999,True,monoclinic
1066,mp-crxpr,1.1498,False,trigonal
1067,mp-bofld,5.5706,False,monoclinic
1068,mp-boiwl,1.0314,False,triclinic
1069,mp-cqjyo,0.012799999999999001,False,monoclinic
1070,mp-crdoy,0.010400000000000001,True,cubic
1071,mp-cszxr,5.355500000000001,False,monoclinic
1072,mp-chlfo,2.347699999999999,False,monoclinic
1073,mp-chkob,1.2321,True,monoclinic
1074,mp-crdbs,1.200899999999999,False,hexagonal
1075,mp-cszan,0.43499999999999905,True,orthorhombic
