name,entry_id,spacegroup,ntypes,band_gap,delta_e,stability
BaMgTe2O7,24088,Ama2,4,2.085,-2.05554297063497,0.0
K2Mg2O5,357943,P4/mmm,3,0.0,-1.46534963641412,0.495741386007303
Mg2Fe2O5,355512,P4/mmm,3,0.0,-1.76686019828395,0.507951294192607
KNaMg2Si4O10F2,16727,C2/m,6,5.535,-3.09434405956174,0.0
Eu2MgIrO6,26946,P21/c,4,0.0,-2.53273698444392,0.0
Mg2Mn2O5,357234,P4/mmm,3,0.0,-1.99179452912787,0.456432973576967
KMgH9C2O10,11772,P-1,5,5.695,-1.56423168554834,0.007080637873381201
Pr2Mg2O5,355805,P4/mmm,3,2.423,-3.07605246363635,0.2201144923823457
Mg2Hg2O5,355990,P4/mmm,3,0.0,-0.754225951962183,0.7701686362375346
Sr3MgPtO6,15145,R-3c,4,2.697,-2.48113983994902,0.0
Pm2Mg2O5,355432,P4/mmm,3,2.595,-3.08292535363635,0.2691127467182035
Sr3MgIrO6,15146,R-3c,4,0.0,-2.49413786358538,0.0
Sr3MgRhO6,15147,R-3c,4,0.0,-2.49901821767629,0.0
PuMgO3,352931,Pm-3m,3,0.0,-2.75648473234925,0.46407069099999676
Rb2Mg2O5,357425,P4/mmm,3,0.0,-1.42105375196968,0.5202158541820592
Ho2Mg2O5,357591,P4/mmm,3,2.516,-3.05536201382153,0.40639772759598003
Tm2Mg2O5,355882,P4/mmm,3,2.465,-3.03764640752523,0.4561738468802474
Th2Mg2O5,357465,P4/mmm,3,0.0,-3.08231419557912,0.39702587544610646
MgH12Cl2O6,6471,C2/m,4,5.474,-1.32330352199465,0.014136886690129469
Sm2Mg2O5,356483,P4/mmm,3,2.484,-3.07863289585857,0.28695731904884525
Mg2Mn2O5,355508,P4/mmm,3,0.0,-1.86032063801676,0.587906864688077
Ca2MgSi2O7,6475,P-421m,4,4.85,-3.22921079544316,0.022909873700688532
Ca2MgSi2O7,7186,P-421m,4,4.73,-3.22993298960983,0.022187679534018567
Ba2MgSi2O7,14612,P-421m,4,4.809,-3.20902337335983,0.0
MgCl2O8,23964,P21/c,3,5.689,-0.778804189312268,0.0
Cs2Mg2O5,357967,P4/mmm,3,0.0,-1.37757156196968,0.5736705737062855
MgSb2O6,7244,P42/mnm,3,1.447,-2.05143564660436,0.00023039055555074128
La2MgRhO6,15667,P21/c,4,0.0,-2.78890545994392,0.0
MgSiO3,6754,Pnma,3,5.976,-2.86739660086059,0.2097373617499949
Mg3TeO6,2464,R-3,3,3.286,-2.39712356111059,0.0
MgO,22330,Ibam,2,3.331,-2.87377379252271,0.0725157649999999
MgO,22326,P63/mmc,2,4.421,-2.90627868877271,0.04001086875000004
Sr2MgSi2O7,6002,P-421m,4,4.939,-3.2477459762765,0.0
Er2Mg2O5,357708,P4/mmm,3,2.395,-3.04757985863635,0.42668434366823504
MgO,22331,P6/mcc,2,3.237,-2.83644922210605,0.10984033541665994
Mg2V2O5,355393,P4/mmm,3,0.0,-2.20770590314404,0.5866665912326146
MgO,22332,Cm,2,2.889,-2.79716491960605,0.14912463791665997
MgSO4,5251,Pnma,3,6.113,-2.27353850986584,0.0
Mg2B2O5,14389,P-1,3,5.471,-2.87948647863635,0.00042990472221982046
NaMgSO4F,24085,C2/c,5,6.185,-2.51504382833472,0.0
Yb2Mg2O5,357918,P4/mmm,3,0.0,-1.98945888308079,0.9479656600701982
MgO,22329,Ibam,2,3.383,-2.88606059377271,0.06022896374999975
Mg2Ta2O5,355576,P4/mmm,3,0.0,-2.21347712530301,0.6185262178470259
Ba2MgGe2O7,26683,P-421m,4,3.88,-2.63590854210983,0.0
Y2Mg2O5,355934,P4/mmm,3,2.317,-3.04807271752524,0.37705284549734674
MgH2SO5,2428,C2/c,4,6.032,-1.93871866299357,0.0
Mg3Si2H4O9,3672,P31m,4,4.469,-2.46299824439697,0.001212881666670107
MgGeO3,6605,C2/c,3,2.874,-2.40391583986059,0.0
MgH2SeO5,12185,C2/c,4,3.673,-1.54648216032542,0.0
KMgBO3,22110,P213,4,4.775,-2.65850831363382,0.0
MgSeO4,18993,Pnma,3,3.398,-1.69017535878028,0.0
MgTa2O6,19290,P42/mnm,3,3.216,-3.15218081715991,0.004791697222223057
CaMgSi2O6,2541,C2/c,4,5.344,-3.19096253244392,0.0
MgCu3H6Cl2O6,22981,P-3m1,5,0.0,-1.21426184521353,0.025904783747039195
MgO,22334,C2/c,2,3.442,-2.78671420585605,0.15957535166666004
MgPH13O9,13338,R3,4,6.317,-1.47112691247624,0.001015323079923247
Mg2Ru2O5,355983,P4/mmm,3,0.0,-1.32105757863635,0.6225267566275985
NaLaMgWO6,22127,C2/m,5,3.091,-2.92957533302908,0.006763947500003642
Mg3Nb6O11,11700,P-3m1,3,0.449000000000001,-2.62684098660832,2.8863499999864928e-05
Mg2Sc2O5,357243,P4/mmm,3,0.0,-2.78167189196968,0.6430066499382194
MgSiO3,20163,C2/c,3,4.871,-3.07225905286059,0.004874909749994938
MgH8Cl2O12,24084,C2/m,4,5.658,-1.00744581993145,0.0
Mg2Ru2O5,357694,P4/mmm,3,0.0,-1.27080327530301,0.6727810599609385
MgH2Se2O6,11092,P21/c,4,4.3,-1.47079762443705,0.007161798603130043
Mg2Re2O5,356929,P4/mmm,3,0.0,-1.54599759974746,0.6174742100998185
Mg2Pt2O5,357522,P4/mmm,3,0.0,-1.16002000752523,0.5683818085494414
La2Mg2O5,356784,P4/mmm,3,2.859,-3.17132493863635,0.2006582782666535
Mg2Nb2O5,356745,P4/mmm,3,0.0,-2.09510054085857,0.649197825863983
Mg5H8O9,16434,P-3m1,3,4.208,-1.99482312755525,0.010561109732662333
Rb2Mg2O5,357191,P4/mmm,3,0.0,-0.16806901308079,1.7732005930709491
Ba2MgSi2O7,22528,C2/c,4,4.836,-3.2057024562765,0.003320917083329711
CsMgAsH12O10,23673,F-43m,5,4.509,-1.48395492876657,0.0
Ca2MgP2H4O10,2372,P-1,5,5.885,-2.51262333287425,0.0
Mg3BH3O6,23653,P63/m,4,3.728,-2.31522193879424,0.01442934714970523
Sr2MgGe2O7,26891,P-421m,4,3.942,-2.65943421335983,0.0
Mg2SiO4,2545,Pnma,3,5.096,-3.07866739776405,0.0
MgAlBO4,6436,Pnma,4,6.452,-3.03081340824024,0.0
CsMgPH12O10,24364,F-43m,5,5.18,-1.64639146292497,0.0
Mg2BO3F,5453,Pnma,4,5.054,-3.11270407465724,0.003673244249992269
MgAl2O4,20390,Pnma,3,5.448,-3.12669552002596,0.1042927310714239
Mg2SiO4,11777,Imma,3,4.746,-3.03276211562119,0.04590528214286005
Mg3V2O8,4055,Cmca,3,3.465,-2.69686382846917,0.0
Mg2Tc2O5,355654,P4/mmm,3,0.0,-1.45382709752523,0.7066784506553838
Mg2SiO4,22512,C2/m,3,4.764,-3.03242676812119,0.04624062964286013
LiMgAsO4,12321,Pnma,4,3.68,-2.23188293931167,0.0
Sr2Mg2O5,355889,P4/mmm,3,0.0,-1.65894635196968,1.0398567213452996
KMgP3O9,5439,P-6c2,4,5.449,-2.6828264159968,0.003913835714290048
MgH2Cl2O,21955,Pnma,4,5.574,-1.674762475942,0.0
La2MgTiO6,19573,P21/c,4,3.148,-3.51082676982255,0.00484968224999216
Mg2W2O5,358010,P4/mmm,3,0.0,-1.77211019085857,0.6844312513506297
LiMgPO4,22653,Pnma,4,5.93,-2.83673216166309,0.0
Mg3P2O8,2573,P21/c,3,5.644,-2.92954329018846,0.015609694999999757
Mg2Tc2O5,357781,P4/mmm,3,0.0,-1.55449708530301,0.6060084628776039
MgFe2O4,20105,P4122,3,1.414,-2.04520667778717,0.037753941428568805
MgH12N6O6,11522,Fmmm,4,4.791,-0.888124432908413,0.10227642544094318
Mg2Mo2O5,357792,P4/mmm,3,0.0,-1.7569858341919,0.671373077717593
NaLaMgWO6,7291,P21/m,5,2.888,-2.90185359752908,0.034485683000003764
La2MgIrO6,14327,P21/c,4,0.0,-2.78074141194392,0.0004480479999999787
MgTi2O4,22538,P41212,3,0.0,-3.06472919467917,0.011791607260354109
MgH2Se2O8,12221,P21/c,4,3.503,-1.30037236312039,0.0
Na2MgH4S2O8,6658,P-1,5,5.357,-1.77791705145079,0.031045249295825306
Mg2Re2O5,356678,P4/mmm,3,0.0,-1.23768437974746,0.9257874300998186
Mg2Os2O5,356770,P4/mmm,3,0.0,-1.23430645308079,0.6872820748374555
Mg2Mo3O8,8482,Cmc21,3,1.878,-2.45579249233564,0.0
MgGaMo4O7,16189,Imma,4,0.0,-2.02710171694753,0.0
Mg2GeO4,7485,Pnma,3,3.805,-2.58441310919262,0.005048943928569916
Mg2Nb2O5,357482,P4/mmm,3,0.0,-2.03015713308079,0.714141233641763
Mg2Rh2O5,355943,P4/mmm,3,0.0,-1.27319772752523,0.5564887960720486
MgFeSiO4,20786,Pnma,4,2.996,-2.6686897530137,0.0013169689285801311
CsMgPO4,23715,Pnma,4,4.917,-2.80509194880595,0.0027528578571400786
NaLaMgTeO6,14130,P21/m,5,2.902,-2.46525455536242,0.011415074374999001
Ba3MgSb2O9,6266,P63/mmc,4,3.088,-2.53607173980503,0.0
Y2Mg2O5,357270,P4/mmm,3,0.0,-2.5384824041919,0.8866431588306867
MgH4Cl2O10,23809,C2/m,4,5.793,-0.924981867525244,0.008491660550544178
Na2Mg5P4O16,13545,P-1,4,5.368,-2.85496433657172,0.0012959138200976383
Lu2Mg2O5,357295,P4/mmm,3,0.0,-2.71171606308079,0.79865394840153
Mg2PClO4,2314,Pna21,4,5.413,-2.77183049174093,0.0153061956250009
MgSe2O5,24765,Pbcn,3,3.144,-1.58827206544506,0.0
Li2MgSiO4,16516,P21/c,4,5.109,-2.82946032721021,0.0
RbMgPO4,27045,Pnma,4,4.525,-2.78397957452023,0.011607731428569856
MgMoO4,3906,C2/m,3,3.61,-2.56132240419695,0.01148891736111013
MgSb2O4,2360,P42/mbc,3,2.448,-2.02184375574024,0.0
MgMoH2O5,22832,P-1,4,3.949,-2.10343002921431,0.006374980648583328
Mg4Ta2O9,11959,P-3c1,3,4.331,-3.0999518719717,0.0
Mg2Zr2O5,357046,P4/mmm,3,0.0,-2.68396337308079,0.46283832742087183
RbMgPO4,27046,Pna21,4,4.871,-2.7955873059488,0.0
MgAlPO5,13404,P21/c,4,5.339,-3.02251792781505,0.0
Na2MgSiO4,15115,Pna21,4,4.152,-2.70574054054812,0.0027789918750023013
Mg2MnP2O8,17030,P21/c,4,3.825,-2.80346089157655,0.0
Mg3Si2H4O9,13861,P63cm,4,4.468,-2.46421112606364,0.0
Tm2Mg2O5,357502,P4/mmm,3,0.0,-2.66215732196968,0.8316629324357976
Mg2Bi2O5,356326,P4/mmm,3,0.0,-1.22344942085857,0.9049167792899417
Ce2Mg2O5,356383,P4/mmm,3,0.0,-2.24890214696968,1.016326275468174
K2MgCr2H4O10,16605,P-1,5,2.899,-1.81586069395839,0.0
MgH8Cl2O12,23808,C2,4,5.629,-0.992380981670582,0.015064838260868019
Mg2B2O5,4680,P21/c,3,5.559,-2.87764175835857,0.0022746250000000856
MgSiO3,20749,Pna21,3,5.023,-3.06379768911059,0.013336273499994888
Mg2SiO4,5353,P2/m,3,4.989,-2.93098804169262,0.1476793560714298
Mg2V2O7,2140,P-1,3,2.791,-2.6261181500049,0.002367815454539901
Pm2Mg2O5,355569,P4/mmm,3,0.0,-2.38815041141412,0.9638876889404333
MgTe2O5,21737,Pbcn,3,2.409,-1.77291965909089,0.006685362656247751
Li2Mg2Si4O11,13144,P-1,4,5.299,-2.96078048621051,0.01538450680737613
Ba3MgRu2O9,6267,P63/mmc,4,0.251,-2.26326674313836,0.0
MgVBiO5,19288,P21/c,4,3.124,-2.31768077860563,0.0
Mg4Nb2O9,16003,P-3c1,3,3.591,-2.9497124359717,0.0
Ca2MgWO6,19922,P21/c,4,3.464,-3.01852445294392,0.0
NaMg2H3S2O8,11446,P-1,5,4.985,-1.94583422598714,0.018711784362362094
Li2MgMn3O8,15919,P4332,4,1.99,-2.14970829859516,0.0
MgH2S2O8,11618,P21/c,4,3.439,-1.30923287758398,0.517697080798565
MgFe2O4,16300,Pbcm,3,0.596,-1.98070865421574,0.10225196499999867
LiMg4V3O12,23632,I-42d,4,3.568,-2.66387809640328,0.0007481829999966827
NaMgH4SO6F,22699,P21/m,6,5.776,-1.93871012658372,0.00729361551295193
MgH4N2O8,27195,P21/c,4,3.677,-1.19163328137469,0.0
Mg3P2O8,15138,P-1,3,5.367,-2.91504514480384,0.030107840384619777
Eu2MgSi2O7,23817,P-421m,4,4.907,-3.3730344087765,0.0
Mg2PHO5,7363,Pnma,4,5.286,-2.6638842045968,0.0
La2Mg2O5,355466,P4/mmm,3,0.0,-2.37379027085857,0.9981929460444334
MgH12I8O6,6172,P-1,4,1.286,-0.996422412225031,0.0
Sm2Mg2O5,355829,P4/mmm,3,0.0,-2.41434928363635,0.951240931271065
Rb2MgP4H8O16,26492,P-1,5,5.783,-2.10549044214645,0.0
Mg2Al4Si5O18,21071,Cccm,4,5.083,-3.16590554910865,0.0
Th2Mg2O5,356177,P4/mmm,3,0.0,-2.56365262669023,0.915687444334996
MgTi2P2O10,20027,P21/c,4,3.084,-2.96393517589644,0.0
Ba3MgIr2O9,23073,P63/mmc,4,0.0,-2.15874920613836,0.0
MgSiO3,5022,Pbcn,3,4.978,-3.07292141111059,0.004212551499994888
Nd2Mg2O5,355754,P4/mmm,3,0.0,-2.33923272863635,0.981578026607274
MgCrO4,3711,C2/m,3,2.373,-2.13025979324016,0.0058709520833302165
Eu2Mg2O5,356612,P4/mmm,3,0.0,-1.91815350308079,0.9828934463047252
Mg2Pb2O5,355561,P4/mmm,3,0.0,-1.11472839085857,0.8889299611956534
Mg3Mn3B2O10,5889,P21/m,4,0.0,-2.56670179488462,0.011929582414740292
Ca4MgB4H6C2O18,14528,C2/m,6,4.816,-2.34790181465969,0.04872051559247703
Mg2U2O5,357405,P4/mmm,3,0.0,-2.96087199253059,0.25823941690403807
MgNb2O6,15190,Pbcn,3,3.596,-2.92392586827102,0.0
Mg2V2O7,16233,P21/c,3,3.206,-2.62539736955035,0.0030885959090900528
K2MgP4H8O16,25698,P-1,5,4.525,-1.76756489569484,0.32861274857272105
Ca3MgSi2O8,4856,P21/c,4,5.19,-3.23977281972834,0.03900274089285505
Cs2MgP4H8O16,23674,P-1,5,5.751,-2.10939095408193,0.0
Pu2Mg2O5,357647,P4/mmm,3,0.0,-2.47450659195708,0.8532314786071455
Sr2MgUO6,21341,P21/c,4,3.669,-3.19841432619633,0.03202637224999627
LiAsO3,349999,Pm-3m,3,0.0,-1.40471733252725,0.41941866100000014
YbSbO3,350113,Pm-3m,3,0.0,-1.18876658652725,1.3274965051666716
LiSbO3,350128,Pm-3m,3,0.0,-0.675212084527253,1.2797519749999968
YbAuO3,349991,Pm-3m,3,0.0,-1.23828851752725,0.512201488000003
Mg3BO3F3,2370,P21/m,4,5.964,-3.34941022725296,0.0
B2O3,350191,Pm-3m,2,0.0,0.151659946472747,2.7745778739999967
Mg3H2O4,16431,P-3m1,3,4.354,-2.35206196393149,0.019229892066682464
YbAsO3,349995,Pm-3m,3,0.0,-0.683998584527253,1.780645070143556
BeAuO3,350200,Pm-3m,3,0.0,-0.464060809527253,0.863062408912125
AgSbO3,350004,Pm-3m,3,0.0,-0.228797436027253,1.053599743999997
BeTlO3,350196,Pm-3m,3,0.0,0.293930707472747,1.9490413589121256
ZnAsO3,350068,Pm-3m,3,0.0,-0.915639158527253,0.6580943723363697
GaGeO3,350091,Pm-3m,3,0.0,-1.23832780752725,0.6720983758750014
KHgO3,349992,Pm-3m,3,0.0,-0.301692333520506,0.5314737826666691
AlTcO3,350018,Pm-3m,3,0.0,-1.52100460652725,0.8774675893750017
ZnPbO3,350032,Pm-3m,3,0.0,-0.851760985527253,0.48069329800000005
SrCdO3,350090,Pm-3m,3,0.0,-1.42527103952725,0.3931916683333341
LiHgO3,350201,Pm-3m,3,0.0,-0.0879584645205064,0.8114632456666688
YBO3,350155,Pm-3m,3,2.953,-2.48722582852725,0.8812698583333356
BPtO3,350192,Pm-3m,3,0.0,-0.159207127527253,1.5001742194999976
SiTcO3,350081,Pm-3m,3,0.0,-0.906901033527254,1.447380308249998
ScAlO3,350144,Pm-3m,3,1.612,-3.10615220052725,0.432103485032616
ScBeO3,350126,Pm-3m,3,0.0,-2.44900387252725,0.6411749199121273
ZnSbO3,350050,Pm-3m,3,0.0,-0.858160594527253,0.7970581255000011
NaNbO3,349983,Pm-3m,3,1.748,-2.66858506369758,0.036971504000000266
CdGaO3,350022,Pm-3m,3,0.0,-0.129175904527253,1.437151548578791
NpPdO3,354293,Pm-3m,3,0.0,-1.56287576517575,0.9241405510000018
AgRuO3,350072,Pm-3m,3,0.0,-0.684151461027253,0.20272488000000188
SnWO3,350055,Pm-3m,3,0.0,-0.281582618897493,1.7022754167401513
TbPtO3,350059,Pm-3m,3,0.0,-1.45093725646059,0.7708227937812488
CeTiO3,350028,Pm-3m,3,0.0,-3.31084007378451,0.052077165000000036
ErSbO3,350095,Pm-3m,3,0.0,-1.67769086452725,1.1102868770000005
YbMoO3,350048,Pm-3m,3,0.0,-2.65076024552725,0.1372995809719164
GdSbO3,350052,Pm-3m,3,0.0,-1.69061502402725,1.0604253054000001
NbBO3,350120,Pm-3m,3,1.744,-1.19024695552725,1.3835028092500035
AlRhO3,350174,Pm-3m,3,0.0,-0.666049565527253,1.434685508249997
AsRuO3,349997,Pm-3m,3,0.0,-0.259574740527253,1.03417284225
LaAlO3,350042,Pm-3m,3,3.601,-3.55429099752725,0.006871550999999698
LuSbO3,350093,Pm-3m,3,0.0,-1.98032659552725,0.7903072185000002
AlAsO3,350301,Pm-3m,3,0.0,-1.71167160452725,0.647777805
AlPtO3,350209,Pm-3m,3,0.0,-1.13911466352725,0.8413407335000007
YbAlO3,350031,Pm-3m,3,0.0,-0.954335665527253,2.1500016750000004
TaAuO3,350104,Pm-3m,3,0.0,-1.90750002152725,0.34286591625000673
TiMnO3,350157,Pm-3m,3,1.204,-2.50378755472688,0.333691725
HgBiO3,350007,Pm-3m,3,0.0,-0.252241015520506,0.7029732771666691
SnAsO3,350063,Pm-3m,3,0.0,-1.16832909389749,0.48766790284641903
CdHgO3,350243,Pm-3m,3,0.0,0.0122249774794938,0.7228115608242491
AgPdO3,350066,Pm-3m,3,0.0,0.552631366972747,1.0528414245036113
RbSnO3,350071,Pm-3m,3,0.0,-1.50201441489749,0.21546678233333716
ReRhO3,350029,Pm-3m,3,0.0,0.351016051472748,1.874792773000001
FeRuO3,350127,Pm-3m,3,0.0,-0.4337565812101,0.9753642317023714
BOsO3,350158,Pm-3m,3,0.0,-0.0288462435272521,1.805255032500001
CeSbO3,350115,Pm-3m,3,0.0,-1.97766193002725,0.6537812728500001
YbHfO3,350138,Pm-3m,3,3.696,-3.60504102452725,0.2104987450000002
SbPdO3,350293,Pm-3m,3,0.0,-0.726466988527253,0.5246171425000017
AsAuO3,350307,Pm-3m,3,0.0,-0.389335454527253,0.6292663041897907
TlGaO3,350252,Pm-3m,3,0.0,-0.146813413527252,1.3728779315000008
RbAcO3,349977,Pm-3m,3,0.0,-1.08888118502725,1.2696277330000003
SmCdO3,350057,Pm-3m,3,0.0,-1.57788361702725,0.8241428613333355
TmWO3,350047,Pm-3m,3,0.0,-0.996789971527252,1.9880203839863237
NbTlO3,350083,Pm-3m,3,0.0,-2.20508897052725,0.09535834050000291
SiBiO3,350249,Pm-3m,3,0.0,-1.64477329752725,0.7299075395213304
HoBO3,350278,Pm-3m,3,3.049,-2.52759070219392,0.8710906926666699
TcAgO3,349980,Pm-3m,3,0.0,0.429557907972747,1.743013732000002
TbPdO3,349996,Pm-3m,3,0.0,-1.61292282446059,0.5503265032609532
AlNiO3,350096,Pm-3m,3,0.0,-0.82141923481479,1.3559195857499988
ZnTeO3,350080,Pm-3m,3,0.0,-0.542762816193919,0.917728612605419
DyOsO3,350078,Pm-3m,3,0.0,-1.69301654886059,0.7889435009999972
SbOsO3,350139,Pm-3m,3,0.0,0.120085615472747,1.4722041883750012
NdAlO3,350044,Pm-3m,3,0.0,-1.33243714252725,2.1801518619999998
PrSiO3,350099,Pm-3m,3,0.0,-1.08385750802725,2.2113332782500024
GdScO3,350040,Pm-3m,3,0.448,-2.33875903802725,1.4645194343127792
ZnTeO3,350263,Pm-3m,3,0.0,-0.742339046193919,0.718152382605419
KSiO3,350304,Pm-3m,3,0.0,-1.98578953352725,0.5095114074000033
SrTlO3,350187,Pm-3m,3,0.0,-1.46306856852725,0.29665559200000136
NaHoO3,350165,Pm-3m,3,0.0,-2.04463585236425,0.4926183715601864
BaInO3,349981,Pm-3m,3,0.0,-1.99765016952725,0.141602153000002
PaBO3,350027,Pm-3m,3,0.0,-1.64369708752725,1.1781488087500012
UBO3,350226,Pm-3m,3,0.0,-2.11597829003207,1.0624306236874994
TmSnO3,350035,Pm-3m,3,0.0,-2.04858846489749,0.8251603338750026
TaZnO3,350011,Pm-3m,3,0.0,-2.16875579752725,0.3620952457952824
MoWO3,350129,Pm-3m,3,0.0,-0.493598177527254,1.4979227569363551
TmTaO3,350114,Pm-3m,3,0.0,-1.46053199352725,1.8970037779000022
HfSnO3,350110,Pm-3m,3,0.0,-1.17029376189749,1.7527515000000036
AsAuO3,350336,Pm-3m,3,0.0,0.260059067472747,1.2786608261897907
TaSiO3,350236,Pm-3m,3,0.0,-1.84168709652725,0.9422648123577053
ThZnO3,350075,Pm-3m,3,0.0,-2.06413631477575,1.1375735460000023
ThAsO3,350084,Pm-3m,3,0.0,-1.79510699177575,1.229066143846417
LiLuO3,350286,Pm-3m,3,0.0,-2.03085821452725,0.6323310731168186
SrYbO3,350309,Pm-3m,3,0.0,-2.19565002152725,0.5302866430000024
SiIrO3,350065,Pm-3m,3,0.0,-0.350369742527253,1.8136170069999988
GaAgO3,350315,Pm-3m,3,0.0,-0.684933224027252,0.4992086275133064
AcAlO3,350231,Pm-3m,3,4.307,-3.53212422502725,0.0
TiCdO3,350015,Pm-3m,3,0.0,-0.497685384284506,1.983543599000004
NiAsO3,350254,Pm-3m,3,0.0,-0.451262495814789,0.9892516111249989
BeBO3,350383,Pm-3m,3,0.0,0.112906678472747,2.610849573412124
AcIrO3,349975,Pm-3m,3,0.0,-0.278357259027253,2.001250507500001
BeGeO3,350392,Pm-3m,3,0.0,-1.02120475252725,1.2996152085000034
LiErO3,350012,Pm-3m,3,0.0,-1.93101645352725,0.6991051787500031
BeGaO3,350382,Pm-3m,3,0.0,-1.12684455052725,1.1107040054121284
NbSbO3,350143,Pm-3m,3,0.0,-1.72464086652725,0.5370325191156113
AlSiO3,350379,Pm-3m,3,0.0,-1.61931731052725,1.4045602550000014
AgMoO3,350041,Pm-3m,3,0.0,0.350830282972748,2.0860355732803813
TaWO3,350225,Pm-3m,3,0.0,-1.09226959752725,1.434764645750007
RbBeO3,350327,Pm-3m,3,0.0,-0.762569173527253,1.060326028000003
CsLaO3,350013,Pm-3m,3,0.0,-2.06184331552725,0.3720278598750011
CeRhO3,350145,Pm-3m,3,0.0,-2.02001805502725,0.26835559799999986
BaSmO3,350108,Pm-3m,3,0.0,-1.40519369102725,1.6269636005000023
PmTeO3,350181,Pm-3m,3,0.0,-1.57072739269392,0.8991983100802774
TiTeO3,350208,Pm-3m,3,0.0,-1.75424958695117,0.5812358439166658
SnMoO3,349994,Pm-3m,3,0.0,-1.67113515089749,0.23675372300000297
CuOsO3,350171,Pm-3m,3,0.0,-0.737862681864652,0.3579206656666677
AcPmO3,349984,Pm-3m,3,2.014,-3.11054384952725,0.5176567031249997
PaAsO3,350043,Pm-3m,3,0.0,-1.76905849452725,0.6318995198464181
TbTcO3,350175,Pm-3m,3,0.0,-0.964374569460586,1.608616817550001
TeMoO3,350257,Pm-3m,3,0.0,-1.07826483019392,0.6951435163541657
ReTeO3,350280,Pm-3m,3,0.0,0.254022688806081,1.7777994103333339
CsAuO3,350310,Pm-3m,3,0.0,0.842107080472747,1.7069339262542798
YTeO3,350017,Pm-3m,3,0.0,-1.48048411719392,1.0695478315122386
AcHgO3,350223,Pm-3m,3,0.0,-1.66492933402051,0.32691620333332994
GdTmO3,350202,Pm-3m,3,1.964,-3.12239395702725,0.7398422732499998
TaGeO3,350061,Pm-3m,3,0.0,-2.04363382452725,0.4404680748750067
ThBeO3,350241,Pm-3m,3,0.0,-1.65449624077575,2.074135836000002
NdGdO3,350056,Pm-3m,3,0.78,-2.55135351202725,1.15517417025
CaEuO3,350159,Pm-3m,3,0.0,-2.07754247352725,0.6820390151036659
GdRuO3,349990,Pm-3m,3,0.0,-0.899891571027253,1.5831605679000031
ReTeO3,350166,Pm-3m,3,0.0,-0.739899595193918,0.7838771263333348
KDyO3,350153,Pm-3m,3,0.0,-2.13336949986059,0.37811313087499654
YbPdO3,350401,Pm-3m,3,0.0,-1.52725041552725,0.3969282780000001
TbBO3,350353,Pm-3m,3,2.961,-2.38964982846059,0.8650441230000001
NdTlO3,350006,Pm-3m,3,0.0,-1.63009488352725,0.6487456907500013
ScNbO3,350001,Pm-3m,3,0.0,-1.94760038052725,1.2452942199275274
ScPdO3,350003,Pm-3m,3,0.0,-1.29106308652725,0.939867078000002
NbWO3,350203,Pm-3m,3,0.0,-1.18599886552725,1.1442044272338054
RbYO3,350160,Pm-3m,3,0.0,-2.10638806052725,0.36633594950000026
ZrTaO3,350215,Pm-3m,3,0.0,-2.14006527952725,0.9199313356000061
MnHgO3,350125,Pm-3m,3,0.0,-0.95284736096288,0.29840896393096616
CeHoO3,350060,Pm-3m,3,0.0,-2.27418072569392,1.423076969749995
NdGeO3,350082,Pm-3m,3,0.0,-1.38281467352725,1.399842123625002
DyHfO3,350234,Pm-3m,3,0.0,-1.96679955186059,1.6919880867749968
SnOsO3,350251,Pm-3m,3,0.0,-0.975662824897493,0.5467373900000012
TlIrO3,350294,Pm-3m,3,0.0,-0.718741132527253,0.3345017060830482
GaGeO3,350398,Pm-3m,3,0.0,-1.05838109552725,0.8520450878750014
NaGaO3,350409,Pm-3m,3,0.0,-1.24897923869758,0.46773547070000254
PmIrO3,349998,Pm-3m,3,0.0,-1.76315183002725,0.5747146596562491
TaVO3,349987,Pm-3m,3,0.0,-1.34725750458418,1.3893884754864503
Tc2O3,350222,Pm-3m,2,0.0,-0.633802033527252,0.8980763307500016
MnCrO3,350284,Pm-3m,3,0.0,-1.73897117782148,0.516680835687501
TiAuO3,350288,Pm-3m,3,0.0,-1.54613986628451,0.4991407604999929
LuOsO3,349976,Pm-3m,3,0.0,-1.55780379452725,0.9456557010000028
NbTlO3,350184,Pm-3m,3,0.0,-0.0557141425272533,2.2447331685
NbZnO3,350014,Pm-3m,3,0.0,-1.93387601352725,0.39299689294467055
TcOsO3,349986,Pm-3m,3,0.0,-0.0229217425272537,1.3467587085000003
SmYO3,350205,Pm-3m,3,1.744,-3.00306121202725,0.7515513356249999
SrTaO3,350261,Pm-3m,3,0.0,-3.12049429952725,0.044660366400000484
ReAuO3,350265,Pm-3m,3,0.0,0.910829039472748,2.434605761000001
NaTbO3,350268,Pm-3m,3,0.0,-1.33354482863092,1.044886681095582
LuAuO3,350112,Pm-3m,3,0.0,-1.14819560452725,0.9873473709379916
PrGdO3,349985,Pm-3m,3,1.533,-3.01636952452725,0.667978738625
PrScO3,350026,Pm-3m,3,2.583,-3.47458939202725,0.2464785264999998
CeErO3,350005,Pm-3m,3,1.898,-3.24959229702725,0.45891941312499984
SrSbO3,350418,Pm-3m,3,0.0,-0.619721530527252,1.7398742597499992
ZnBiO3,350054,Pm-3m,3,0.0,-0.663336404527253,0.7676508375000022
NdRhO3,350260,Pm-3m,3,0.0,-1.98366164052725,0.3524707650000001
